--,prolific_id,study_id,session_id,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,main_start_keys_3.keys,main_start_keys_3.rt,main_start_keys_3.duration,trial_score_pract,total_score_pract,treshold_pract,trial_duration_pract,nr_of_incr_pract,threshold_reached,time_sequence,mintime_sequence_all,mintime_pract at t,rtArray,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,practicetrials.ran,practPumps,effTresh,pract_img_keys.keys,pract_img_keys.rt,pract_img_keys.duration,reactionTimes_pract2,reactionTimesData_pract2,averageReactionTimesData_pract2,rtPercentageData_pract2,maxTime_pract2,minTime_pract2,maxPosBar_pract2,minPosBar_pract2,Accum points 2nd practice,percentage of bar reached_pract2,achieved_pract2,effLevel_pract2,practicetrials_2.thisRepN,practicetrials_2.thisTrialN,practicetrials_2.thisN,practicetrials_2.thisIndex,practicetrials_2.ran,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,quiz_info_keys.keys,quiz_info_keys.rt,quiz_info_keys.duration,quizinfo.thisRepN,quizinfo.thisTrialN,quizinfo.thisN,quizinfo.thisIndex,quizinfo.ran,correct,response,quiz_score,next_quest.keys,next_quest.rt,next_quest.duration,instructionquiz.thisRepN,instructionquiz.thisTrialN,instructionquiz.thisN,instructionquiz.thisIndex,instructionquiz.ran,correctResp,question,resp1,resp2,resp3,main_start_keys.keys,main_start_keys.rt,main_start_keys.duration,rewRating,AnchorRewRating,AccuracyRewardRating,PossiblePointsSoFar,AccumulatedPointsSoFar,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,effRating,AnchorEffRating,AccuracyEffortRating,slider.response,slider.rt,reactionTimes,reactionTimesData,averageReactionTimesData,rtPercentageData,maxTime,minTime,maxPosBar,minPosBar,Accum points main trials,percentage of bar reached,minimum RT on current trial,achieved,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,end_break.keys,end_break.rt,end_break.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,BlockNumber,TrialFile,TotalBlockNumber,bonusPayment,task_duration,end_key.keys,end_key.rt,end_key.duration,end.thisRepN,end.thisTrialN,end.thisN,end.thisIndex,end.ran
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"You reached the planet, you get 7 rubies!",You did not have enough fuel to reach the planet and missed 7 rubies!,stim/image7.png,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4,89,0,,,,,,60,60,1,,,"[{""time"":2449.7602999999526,""reactionTime"":1},{""time"":2450.3480000000004,""reactionTime"":1},{""time"":2450.9495,""reactionTime"":1},{""time"":2452.26,""reactionTime"":1},{""time"":2452.8628999998573,""reactionTime"":1.3085999999048},{""time"":2453.465700000048,""reactionTime"":1},{""time"":2454.075099999905,""reactionTime"":1},{""time"":2455.2952000000478,""reactionTime"":1},{""time"":2455.917899999857,""reactionTime"":1},{""time"":2456.634399999857,""reactionTime"":1},{""time"":2457.2520000000004,""reactionTime"":1},{""time"":2457.959899999857,""reactionTime"":1},{""time"":2458.583099999905,""reactionTime"":3.8963999998568397},{""time"":2459.305599999905,""reactionTime"":1},{""time"":2459.9065,""reactionTime"":1},{""time"":2460.531399999857,""reactionTime"":1},{""time"":2461.223200000048,""reactionTime"":1}]","[1.3085999999048,3.8963999998568397]","[1,1,1,1,1.3085999999048,1,1,1,1,1,1,1,3.8963999998568397,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.5897,0.05,-0.5,6,0,1,FALSE,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"You reached the planet, but a space pirate already plundered all the rubies!",You did not have enough fuel to reach the planet and a space pirate already plundered all the rubies!,stim/None.png,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,89,0,,,"[""return"",""return"",""return""]","[1.3789999999999054,1.3815999999046653,8.074200000047767]","[0.0014000000956002623,0.0008000001907930709,0.0010999999044543074]",100,100,1,,,"[{""time"":2528.938099999905,""reactionTime"":1},{""time"":2529.528899999857,""reactionTime"":1},{""time"":2530.1400000000003,""reactionTime"":1},{""time"":2530.7585000000004,""reactionTime"":1},{""time"":2531.3665,""reactionTime"":1},{""time"":2532.0672999999524,""reactionTime"":1},{""time"":2532.7517999999527,""reactionTime"":1},{""time"":2533.956099999905,""reactionTime"":1},{""time"":2534.5515000000005,""reactionTime"":1},{""time"":2535.1592999999525,""reactionTime"":1},{""time"":2535.754399999857,""reactionTime"":1},{""time"":2536.356,""reactionTime"":3.0090000000000146},{""time"":2537.548599999905,""reactionTime"":1},{""time"":2538.1527999999525,""reactionTime"":1.2004000000952146},{""time"":2538.7487999999526,""reactionTime"":1},{""time"":2539.9518999998572,""reactionTime"":1},{""time"":2540.555700000048,""reactionTime"":1.2026000001433204},{""time"":2541.866599999905,""reactionTime"":0.6959999999999127},{""time"":2543.0787999999525,""reactionTime"":1},{""time"":2543.680099999905,""reactionTime"":1.2030999999046799}]","[3.0090000000000146,1.2004000000952146,1.2026000001433204,0.6959999999999127,1.2030999999046799]","[1,1,1,1,1,1,1,1,1,1,1,3.0090000000000146,1,1.2004000000952146,1,1,1.2026000001433204,0.6959999999999127,1,1.2030999999046799]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0921277200732,0,0]",1,0.5897,0.05,-0.5,6,4.116229318,0.696,FALSE,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"You reached the planet, but a space pirate already plundered all the rubies!",You did not have enough fuel to reach the planet and a space pirate already plundered all the rubies!,stim/None.png,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,89,0,,,,,,45,45,1,,,"[{""time"":2548.0838999998573,""reactionTime"":1},{""time"":2549.2842999999525,""reactionTime"":1},{""time"":2549.8905999999047,""reactionTime"":1},{""time"":2550.4917999999525,""reactionTime"":1},{""time"":2551.1150000000002,""reactionTime"":1},{""time"":2551.7325,""reactionTime"":1},{""time"":2552.3402999999525,""reactionTime"":1},{""time"":2552.951200000048,""reactionTime"":1},{""time"":2553.5497999999525,""reactionTime"":1},{""time"":2554.151899999857,""reactionTime"":1},{""time"":2554.7540000000004,""reactionTime"":6.076100000143015},{""time"":2555.3795000000005,""reactionTime"":1},{""time"":2555.991599999905,""reactionTime"":1},{""time"":2557.198700000048,""reactionTime"":1},{""time"":2557.8150999999048,""reactionTime"":1},{""time"":2558.419200000048,""reactionTime"":1},{""time"":2559.032099999905,""reactionTime"":1}]",[6.076100000143015],"[1,1,1,1,1,1,1,1,1,1,6.076100000143015,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.5897,0.05,-0.5,6,0,1,FALSE,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"You reached the planet, but a space pirate already plundered all the rubies!",You did not have enough fuel to reach the planet and a space pirate already plundered all the rubies!,stim/None.png,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,89,0,,,"[""return""]",[4.214500000000044],[0.001399999856857903],70,70,1,,,"[{""time"":2577.158399999857,""reactionTime"":1},{""time"":2577.7582999999527,""reactionTime"":1},{""time"":2578.354799999953,""reactionTime"":1},{""time"":2578.9557999999524,""reactionTime"":1},{""time"":2579.5742999999525,""reactionTime"":1},{""time"":2580.810299999953,""reactionTime"":1},{""time"":2581.4213999998574,""reactionTime"":1},{""time"":2582.0235000000002,""reactionTime"":1.83199999999988},{""time"":2583.3230000000003,""reactionTime"":0.6109000000956257},{""time"":2584.5200000000004,""reactionTime"":0.5914000000957458},{""time"":2585.7182999999527,""reactionTime"":1},{""time"":2586.3295000000003,""reactionTime"":1.211400000095182},{""time"":2586.9295,""reactionTime"":1},{""time"":2588.1555000000003,""reactionTime"":0.6022999999522654},{""time"":2589.4445999999048,""reactionTime"":0.6875999999047053},{""time"":2590.6580000000004,""reactionTime"":0.6046000001429093}]","[1.83199999999988,0.6109000000956257,0.5914000000957458,1.211400000095182,0.6022999999522654,0.6875999999047053,0.6046000001429093]","[1,1,1,1,1,1,1,1.83199999999988,0.6109000000956257,0.5914000000957458,1,1.211400000095182,1,0.6022999999522654,0.6875999999047053,0.6046000001429093]","[0,0,0,0,0,0,94.83304897627332,99.58566901091844,0,0,0,96.92907630855726,76.13941021975265,96.36851082210552]",1,0.5897,0.05,-0.5,6,33.1325511,0.5914,FALSE,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"You reached the planet, you get 7 rubies!",You did not have enough fuel to reach the planet and missed 7 rubies!,stim/image7.png,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,96,0,,,,,,90,90,1,,,"[{""time"":2595.0497999999525,""reactionTime"":1},{""time"":2595.6572999999526,""reactionTime"":1},{""time"":2596.276700000048,""reactionTime"":1},{""time"":2596.9970000000003,""reactionTime"":1},{""time"":2597.606700000048,""reactionTime"":1},{""time"":2598.827099999905,""reactionTime"":1},{""time"":2599.426899999857,""reactionTime"":1.2101999998089923},{""time"":2600.621599999905,""reactionTime"":1},{""time"":2601.226399999857,""reactionTime"":1.20049999999992},{""time"":2602.4730000000004,""reactionTime"":1},{""time"":2603.0852000000477,""reactionTime"":1.2454999999999927},{""time"":2604.279200000048,""reactionTime"":0.5957000000480548},{""time"":2605.4818999998574,""reactionTime"":0.6000999999050691},{""time"":2606.0752999999527,""reactionTime"":1},{""time"":2607.281099999905,""reactionTime"":0.5982999999523599},{""time"":2608.518599999905,""reactionTime"":0.6045999999046217}]","[1.2101999998089923,1.20049999999992,1.2454999999999927,0.5957000000480548,0.6000999999050691,0.5982999999523599,0.6045999999046217]","[1,1,1,1,1,1,1.2101999998089923,1,1.20049999999992,1,1.2454999999999927,0.5957000000480548,0.6000999999050691,1,0.5982999999523599,0.6045999999046217]","[0,0,0,0,0,0,0,0,0,98.5376553738701,97.46526934961312,0,97.90397272590332,96.36851088018194]",1,0.5897,0.05,-0.5,6,27.87681488,0.5957,FALSE,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"You reached the planet, but a space pirate already plundered all the rubies!",You did not have enough fuel to reach the planet and a space pirate already plundered all the rubies!,stim/None.png,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,96,0,,,"[""return"",""return"",""return"",""return""]","[0.45840000009502546,0.4607999999520871,0.9077000000474982,0.9099999999998545]","[0.0012999999526073225,0.0008000001907930709,0.0012999999526073225,0.0007999999525054591]",15,15,1,,,"[{""time"":2619.568599999905,""reactionTime"":1},{""time"":2620.168599999905,""reactionTime"":1},{""time"":2620.7590999999047,""reactionTime"":1},{""time"":2621.351200000048,""reactionTime"":1},{""time"":2621.9522999999526,""reactionTime"":1},{""time"":2622.5497999999525,""reactionTime"":1},{""time"":2623.2742999999527,""reactionTime"":1},{""time"":2623.8955,""reactionTime"":1},{""time"":2624.4962999999525,""reactionTime"":1},{""time"":2625.095899999857,""reactionTime"":1},{""time"":2625.6902999999525,""reactionTime"":1},{""time"":2626.290099999905,""reactionTime"":1},{""time"":2626.8812999999527,""reactionTime"":1},{""time"":2627.4735999999048,""reactionTime"":1},{""time"":2628.0812999999525,""reactionTime"":1},{""time"":2628.673200000048,""reactionTime"":1},{""time"":2629.3582999999526,""reactionTime"":1},{""time"":2629.9587999999526,""reactionTime"":1},{""time"":2630.554200000048,""reactionTime"":1},{""time"":2631.1530000000002,""reactionTime"":1},{""time"":2631.851599999905,""reactionTime"":1},{""time"":2632.4487999999524,""reactionTime"":1},{""time"":2633.6985000000004,""reactionTime"":0.6301000001431021},{""time"":2634.9245,""reactionTime"":0.6142000000472763},{""time"":2636.354599999905,""reactionTime"":0.7100000000000364},{""time"":2636.961200000048,""reactionTime"":1},{""time"":2637.5552999999527,""reactionTime"":1},{""time"":2638.1612999999525,""reactionTime"":1},{""time"":2638.762099999905,""reactionTime"":1},{""time"":2639.450599999905,""reactionTime"":1},{""time"":2640.089200000048,""reactionTime"":1},{""time"":2640.691599999905,""reactionTime"":1},{""time"":2641.2865,""reactionTime"":1},{""time"":2641.992099999905,""reactionTime"":1},{""time"":2642.592,""reactionTime"":1},{""time"":2643.218899999857,""reactionTime"":1}]","[0.6301000001431021,0.6142000000472763,0.7100000000000364]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6301000001431021,0.6142000000472763,0.7100000000000364,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.15354616133048,94.02875944372772,70.67999025925118,0,0,0,0,0,0,0,0,0,0,0]",1,0.5897,0.05,-0.5,6,7.495949878,0.6142,FALSE,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"You reached the planet, you get 6 rubies!",You did not have enough fuel to reach the planet and missed 6 rubies!,stim/image6.png,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,102,0,,,,,,45,45,1,,,"[{""time"":2647.6175000000003,""reactionTime"":1},{""time"":2648.2223999998573,""reactionTime"":1},{""time"":2648.8322999999527,""reactionTime"":1},{""time"":2649.4292999999525,""reactionTime"":1},{""time"":2650.1268999998574,""reactionTime"":1},{""time"":2650.735200000048,""reactionTime"":1},{""time"":2651.951599999905,""reactionTime"":1},{""time"":2652.5682999999526,""reactionTime"":1},{""time"":2653.1965999999047,""reactionTime"":1.8572999999519197},{""time"":2654.423700000048,""reactionTime"":0.6116000001429711},{""time"":2655.028899999857,""reactionTime"":1},{""time"":2655.641,""reactionTime"":1},{""time"":2656.2672999999527,""reactionTime"":1},{""time"":2656.863700000048,""reactionTime"":1},{""time"":2657.464299999953,""reactionTime"":1},{""time"":2658.0728999998573,""reactionTime"":1},{""time"":2658.6805000000004,""reactionTime"":1},{""time"":2659.284200000048,""reactionTime"":1},{""time"":2659.8967999999527,""reactionTime"":1},{""time"":2660.5283999998574,""reactionTime"":1},{""time"":2661.7273999998574,""reactionTime"":0.5995999999049673}]","[1.8572999999519197,0.6116000001429711,0.5995999999049673]","[1,1,1,1,1,1,1,1,1.8572999999519197,0.6116000001429711,1,1,1,1,1,1,1,1,1,1,0.5995999999049673]","[0,0,0,0,0,0,0,94.66244209169452,0,0,0,0,0,0,0,0,0,0,97.58713140180909]",1,0.5897,0.05,-0.5,6,10.1183986,0.5996,FALSE,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"You reached the planet, you get 7 rubies!",You did not have enough fuel to reach the planet and missed 7 rubies!,stim/image7.png,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,109,0,,,"[""return"",""return"",""return""]","[0.016300000190767605,0.46480000019073486,0.46710000014309117]","[null,0.0012999999521525751,null]",100,100,1,,,"[{""time"":2761.2280999999048,""reactionTime"":1},{""time"":2761.841099999905,""reactionTime"":1},{""time"":2762.4530000000004,""reactionTime"":1},{""time"":2763.0672999999524,""reactionTime"":1},{""time"":2763.664200000048,""reactionTime"":1},{""time"":2764.264200000048,""reactionTime"":1},{""time"":2764.8957999999525,""reactionTime"":1},{""time"":2765.4928999998574,""reactionTime"":1},{""time"":2766.0897000000477,""reactionTime"":1},{""time"":2766.69,""reactionTime"":1},{""time"":2767.285099999905,""reactionTime"":1},{""time"":2767.8938999998572,""reactionTime"":1},{""time"":2768.5947999999526,""reactionTime"":1},{""time"":2769.2003999998574,""reactionTime"":1},{""time"":2769.804700000048,""reactionTime"":1},{""time"":2770.4112000000478,""reactionTime"":1},{""time"":2771.037700000048,""reactionTime"":1},{""time"":2771.649099999905,""reactionTime"":1},{""time"":2772.249599999905,""reactionTime"":1},{""time"":2772.9433999998573,""reactionTime"":1},{""time"":2773.5303999998573,""reactionTime"":1},{""time"":2774.1360000000004,""reactionTime"":1},{""time"":2774.727099999905,""reactionTime"":1},{""time"":2775.350399999857,""reactionTime"":1},{""time"":2775.9615000000003,""reactionTime"":1},{""time"":2776.574,""reactionTime"":1},{""time"":2777.1685,""reactionTime"":1},{""time"":2777.764,""reactionTime"":1},{""time"":2778.367200000048,""reactionTime"":1},{""time"":2779.051299999953,""reactionTime"":1},{""time"":2779.639,""reactionTime"":1},{""time"":2780.2375,""reactionTime"":1},{""time"":2780.839399999857,""reactionTime"":1},{""time"":2781.4422999999524,""reactionTime"":1},{""time"":2782.0535999999047,""reactionTime"":1},{""time"":2782.7745999999047,""reactionTime"":1},{""time"":2783.3777999999525,""reactionTime"":1},{""time"":2784.091200000048,""reactionTime"":1},{""time"":2784.707700000048,""reactionTime"":1},{""time"":2785.3192999999524,""reactionTime"":1},{""time"":2786.032,""reactionTime"":1},{""time"":2786.642799999953,""reactionTime"":1},{""time"":2787.2437000000477,""reactionTime"":1},{""time"":2787.851,""reactionTime"":1},{""time"":2788.4600999999047,""reactionTime"":1},{""time"":2789.169099999905,""reactionTime"":1},{""time"":2789.7623999998573,""reactionTime"":1},{""time"":2790.3723999998574,""reactionTime"":1},{""time"":2791.0832999999525,""reactionTime"":1},{""time"":2791.7025000000003,""reactionTime"":1},{""time"":2792.307899999857,""reactionTime"":1},{""time"":2792.927,""reactionTime"":1},{""time"":2793.5303999998573,""reactionTime"":1},{""time"":2794.1432999999524,""reactionTime"":1},{""time"":2794.7487999999526,""reactionTime"":1},{""time"":2795.3557999999525,""reactionTime"":1},{""time"":2795.974599999905,""reactionTime"":1},{""time"":2796.703899999857,""reactionTime"":1},{""time"":2797.417399999857,""reactionTime"":1},{""time"":2798.026200000048,""reactionTime"":1},{""time"":2798.6405999999047,""reactionTime"":1},{""time"":2799.2608999998574,""reactionTime"":1},{""time"":2799.879200000048,""reactionTime"":1},{""time"":2800.4985,""reactionTime"":1},{""time"":2801.116899999857,""reactionTime"":1},{""time"":2801.7273999998574,""reactionTime"":1},{""time"":2802.344599999905,""reactionTime"":1},{""time"":2802.9577999999524,""reactionTime"":1},{""time"":2803.5703999998573,""reactionTime"":1},{""time"":2804.186200000048,""reactionTime"":1},{""time"":2804.820700000048,""reactionTime"":1},{""time"":2805.4415000000004,""reactionTime"":1},{""time"":2806.0572999999526,""reactionTime"":1},{""time"":2806.671099999905,""reactionTime"":1},{""time"":2807.290899999857,""reactionTime"":1},{""time"":2807.904700000048,""reactionTime"":1},{""time"":2808.543700000048,""reactionTime"":1},{""time"":2809.161399999857,""reactionTime"":1},{""time"":2809.777700000048,""reactionTime"":1},{""time"":2810.3885000000005,""reactionTime"":1},{""time"":2810.992099999905,""reactionTime"":1},{""time"":2811.6907999999526,""reactionTime"":1},{""time"":2812.926099999905,""reactionTime"":0.6203999998569998},{""time"":2813.5330000000004,""reactionTime"":1},{""time"":2814.766200000048,""reactionTime"":1},{""time"":2815.363200000048,""reactionTime"":1},{""time"":2816.0677999999525,""reactionTime"":1},{""time"":2816.675599999905,""reactionTime"":1},{""time"":2817.3767999999527,""reactionTime"":1},{""time"":2817.9822999999524,""reactionTime"":1},{""time"":2818.580700000048,""reactionTime"":1},{""time"":2819.177099999905,""reactionTime"":1},{""time"":2819.785799999953,""reactionTime"":1},{""time"":2820.483700000048,""reactionTime"":1},{""time"":2821.0865000000003,""reactionTime"":1},{""time"":2821.6875000000005,""reactionTime"":1},{""time"":2822.279599999905,""reactionTime"":1},{""time"":2822.8830000000003,""reactionTime"":1}]",[0.6203999998569998],"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6203999998569998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.51767004318059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.5897,0.05,-0.5,6,0.96372573,0.6204,FALSE,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"You reached the planet, but a space pirate already plundered all the rubies!",You did not have enough fuel to reach the planet and a space pirate already plundered all the rubies!,stim/None.png,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,109,0,,,,,,55,55,1,,,"[{""time"":2827.285700000048,""reactionTime"":1},{""time"":2827.9863999998574,""reactionTime"":1},{""time"":2828.578899999857,""reactionTime"":1},{""time"":2829.2140000000004,""reactionTime"":1},{""time"":2829.820099999905,""reactionTime"":1},{""time"":2830.417899999857,""reactionTime"":1},{""time"":2831.015899999857,""reactionTime"":1},{""time"":2831.6085000000003,""reactionTime"":1},{""time"":2832.205899999857,""reactionTime"":1},{""time"":2832.8107000000477,""reactionTime"":1},{""time"":2833.4292999999525,""reactionTime"":1},{""time"":2834.0395000000003,""reactionTime"":1},{""time"":2834.6373999998573,""reactionTime"":1},{""time"":2835.2485,""reactionTime"":1},{""time"":2835.864599999905,""reactionTime"":1},{""time"":2836.5843999998574,""reactionTime"":1},{""time"":2837.918599999905,""reactionTime"":0.6108999998568834},{""time"":2838.5195000000003,""reactionTime"":1},{""time"":2839.7185000000004,""reactionTime"":1},{""time"":2840.316099999905,""reactionTime"":1},{""time"":2840.92,""reactionTime"":1.799600000143073},{""time"":2841.5328999998574,""reactionTime"":1},{""time"":2842.846700000048,""reactionTime"":1},{""time"":2843.444200000048,""reactionTime"":1.2053000001910732},{""time"":2844.651599999905,""reactionTime"":1},{""time"":2845.258899999857,""reactionTime"":1.205699999808985},{""time"":2845.870399999857,""reactionTime"":1},{""time"":2847.0995000000003,""reactionTime"":1},{""time"":2847.7277999999524,""reactionTime"":1.2394999999996799}]","[0.6108999998568834,1.799600000143073,1.2053000001910732,1.205699999808985,1.2394999999996799]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6108999998568834,1,1,1,1.799600000143073,1,1,1.2053000001910732,1,1.205699999808985,1,1,1.2394999999996799]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.83304903446059,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.5897,0.05,-0.5,6,3.512335149,0.6109,FALSE,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,trialTypes2.csv,2,,,,,,,,,,
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,2856.8243,"[""return""]",[3.8852000000479165],[0.001399999856857903],0,0,0,0,1
Please be patient as the study loads,6547bf8012d4702680d55663,66d895541319693e0a3a3141,66db1c8970bf01cc20c4fece,2024-09-06_10h30.03.678,RewardEffortLearning_pilot7b,2023.1.3,Win32,2.406738869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,2860.1823,"[""return""]",[2.5809000000954256],[0.0012000000474472472],1,0,1,0,1
